measure,location,sex,age,metric,year,val,upper,lower
Life expectancy,Iceland,Both,<1 year,Years,2017,82.7454559584003,83.05736086309103,82.4142478426877
Life expectancy,Ireland,Male,<1 year,Years,2017,80.00071179193671,80.71097623090736,79.30732457227684
Life expectancy,Ireland,Female,<1 year,Years,2017,83.68287452636011,84.35414949029104,82.92375790037836
Life expectancy,Ireland,Both,<1 year,Years,2017,81.84827317386271,82.34660727932473,81.35271745694249
Life expectancy,Israel,Male,<1 year,Years,2017,81.2789300899813,81.91559139258928,80.60176176309056
Life expectancy,Israel,Female,<1 year,Years,2017,84.58003599928104,85.24443597664903,83.9294907428702
Life expectancy,Israel,Both,<1 year,Years,2017,82.97283644104105,83.44593539823555,82.50446200604969
Life expectancy,Italy,Male,<1 year,Years,2017,80.84939029310588,81.4252574790885,80.22341441715542
Life expectancy,Italy,Female,<1 year,Years,2017,85.31478594356501,85.90966362434345,84.72053074445381
Life expectancy,Italy,Both,<1 year,Years,2017,83.16578069620456,83.61528929128261,82.73370820808562
Life expectancy,Luxembourg,Male,<1 year,Years,2017,80.04276116885593,81.20072224026383,78.9121721694725
Life expectancy,Luxembourg,Female,<1 year,Years,2017,83.26019258513749,84.21921352077824,82.30927207056638
Life expectancy,Luxembourg,Both,<1 year,Years,2017,81.66227922214505,82.38562791454136,80.95294443093233
Life expectancy,Malta,Male,<1 year,Years,2017,78.9175140076182,79.452836820541,78.41766538620459
Life expectancy,Malta,Female,<1 year,Years,2017,83.02533722479717,83.60311816506417,82.42014606356169
Life expectancy,Malta,Both,<1 year,Years,2017,80.99106069896057,81.37065836135513,80.6179643950323
Life expectancy,Netherlands,Male,<1 year,Years,2017,79.88939875635896,80.5013460130327,79.24751345631572
Life expectancy,Netherlands,Female,<1 year,Years,2017,83.06096574800573,83.71356122787036,82.41808949517166
Life expectancy,Netherlands,Both,<1 year,Years,2017,81.5170336930676,81.97001759831197,81.04117214658676
Life expectancy,Norway,Male,<1 year,Years,2017,80.46536620763959,80.6884154171423,80.24575156170076
Life expectancy,Norway,Female,<1 year,Years,2017,84.16645588281767,84.39149532866077,83.95109335768639
Life expectancy,Norway,Both,<1 year,Years,2017,82.33593357304399,82.49248194004959,82.18514094383556
Life expectancy,Portugal,Male,<1 year,Years,2017,78.51466530185368,79.22704629621519,77.85815996084516
Life expectancy,Portugal,Female,<1 year,Years,2017,84.22014140296427,84.81614656458382,83.59659656305253
Life expectancy,Portugal,Both,<1 year,Years,2017,81.44371458564311,81.90271406404909,80.9878993473585
Life expectancy,Spain,Male,<1 year,Years,2017,80.2160575865464,80.79893981413723,79.65012328406861
Life expectancy,Spain,Female,<1 year,Years,2017,85.82660150051885,86.3384528868189,85.3107035938953
Life expectancy,Spain,Both,<1 year,Years,2017,83.06056043655715,83.46033772936777,82.67799991804156
Life expectancy,Sweden,Male,<1 year,Years,2017,80.79151636007174,81.35002034286278,80.2209954665587
Life expectancy,Sweden,Female,<1 year,Years,2017,84.18305424663514,84.7057106547128,83.65061514524164
Life expectancy,Sweden,Both,<1 year,Years,2017,82.49810496140773,82.90119514921676,82.10172808376433
Life expectancy,Switzerland,Male,<1 year,Years,2017,82.12172067403813,82.78454915900535,81.53130436764467
Life expectancy,Switzerland,Female,<1 year,Years,2017,85.66639546842063,86.2738660194738,85.08988630616835
Life expectancy,Switzerland,Both,<1 year,Years,2017,83.95879918458046,84.3972052457498,83.54029620787631
Life expectancy,United Kingdom,Male,<1 year,Years,2017,79.17978194841008,79.31624206637295,79.04673440288299
Life expectancy,United Kingdom,Female,<1 year,Years,2017,82.72209578560484,82.84929001800909,82.59383362887857
Life expectancy,United Kingdom,Both,<1 year,Years,2017,80.97100249342967,81.06424815534308,80.87203913442694
Life expectancy,Albania,Male,<1 year,Years,2016,74.88827709632945,76.98454781594866,72.77447316615954
Life expectancy,Albania,Female,<1 year,Years,2016,82.02003644163781,84.15699788581098,79.84675377109235
Life expectancy,Albania,Both,<1 year,Years,2016,78.12487543207993,79.6053673461636,76.62283361374219
Life expectancy,Bosnia and Herzegovina,Male,<1 year,Years,2016,74.22235426459584,74.40987095077963,74.04361700192283
Life expectancy,Bosnia and Herzegovina,Female,<1 year,Years,2016,78.83305807553191,79.05014894145921,78.61439187841586
Life expectancy,Bosnia and Herzegovina,Both,<1 year,Years,2016,76.55090301282013,76.69253243990899,76.40909340175847
Life expectancy,Bulgaria,Male,<1 year,Years,2016,71.36826370496435,71.4886037884472,71.24158558039755
Life expectancy,Bulgaria,Female,<1 year,Years,2016,78.47469542094376,78.6324677023144,78.32515681606624
Life expectancy,Bulgaria,Both,<1 year,Years,2016,74.85853929570352,74.96594806937556,74.75608492675616
Life expectancy,Croatia,Male,<1 year,Years,2016,75.12023249050478,75.30310251172065,74.95618374967006
Life expectancy,Croatia,Female,<1 year,Years,2016,81.33432107015813,81.54605802187153,81.121425073272
Life expectancy,Croatia,Both,<1 year,Years,2016,78.26486127929114,78.39657077853046,78.11865537446832
Life expectancy,Czech Republic,Male,<1 year,Years,2016,76.14506922069997,76.26280877737247,76.02538906059311
Life expectancy,Czech Republic,Female,<1 year,Years,2016,81.83538125974408,81.97743969764576,81.69014062770141
Life expectancy,Czech Republic,Both,<1 year,Years,2016,79.02004020711568,79.11513962409869,78.92929806632323
Life expectancy,Hungary,Male,<1 year,Years,2016,72.78531503905717,72.89267803061489,72.68410548071117
Life expectancy,Hungary,Female,<1 year,Years,2016,79.80172183316664,79.94427839215331,79.66212670823258
Life expectancy,Hungary,Both,<1 year,Years,2016,76.40307129479135,76.49126341642864,76.3139734847572
Life expectancy,Macedonia,Male,<1 year,Years,2016,73.57062092041619,73.79200428165147,73.35313940332465
Life expectancy,Macedonia,Female,<1 year,Years,2016,79.54415507263181,79.8063861808104,79.337924633458
Life expectancy,Macedonia,Both,<1 year,Years,2016,76.3105007574032,76.48783724221724,76.14085363327409
Life expectancy,Montenegro,Male,<1 year,Years,2016,74.04461267498509,74.91225145021957,73.16791743392035
Life expectancy,Montenegro,Female,<1 year,Years,2016,78.82804503089685,79.4993821318796,78.11688427924413
Life expectancy,Montenegro,Both,<1 year,Years,2016,76.43075866804627,77.0040661354191,75.83344974077895
Life expectancy,Poland,Male,<1 year,Years,2016,73.81904272697622,73.87408121918592,73.76127847115555
Life expectancy,Poland,Female,<1 year,Years,2016,81.67316142377297,81.7434040128792,81.600851861064
Life expectancy,Poland,Both,<1 year,Years,2016,77.7758958458477,77.82809648334792,77.72425741110506
Life expectancy,Romania,Male,<1 year,Years,2016,71.55446615507313,71.62506306953324,71.47981570029326
Life expectancy,Romania,Female,<1 year,Years,2016,78.87310906705045,78.97061918376562,78.77196543694265
Life expectancy,Romania,Both,<1 year,Years,2016,75.15048636241612,75.21222074520144,75.0841644316897
Life expectancy,Serbia,Male,<1 year,Years,2016,73.31359972509503,73.42598292531615,73.21112349752758
Life expectancy,Serbia,Female,<1 year,Years,2016,77.71728952985156,77.85355974810497,77.59187251857081
Life expectancy,Serbia,Both,<1 year,Years,2016,75.50420452248991,75.59495343968383,75.41274640208181
Life expectancy,Slovakia,Male,<1 year,Years,2016,73.75324880480137,73.89016282003023,73.61160066868439
Life expectancy,Slovakia,Female,<1 year,Years,2016,80.40046303046971,80.58291877994873,80.21536404815173
Life expectancy,Slovakia,Both,<1 year,Years,2016,77.1480228096255,77.27253610986203,77.02395141822575
Life expectancy,Slovenia,Male,<1 year,Years,2016,77.82215581120487,78.07593601935916,77.56046006503078
Life expectancy,Slovenia,Female,<1 year,Years,2016,84.12966373226173,84.46450649167843,83.8052586662562
Life expectancy,Slovenia,Both,<1 year,Years,2016,81.01570506219895,81.23148979701269,80.79436366734774
Life expectancy,Belarus,Male,<1 year,Years,2016,68.90476256020453,69.03951253458068,68.7676950574604
Life expectancy,Belarus,Female,<1 year,Years,2016,78.79778493849582,78.93323726142157,78.65063609183224
Life expectancy,Belarus,Both,<1 year,Years,2016,74.01284934085011,74.13098529713913,73.88701376541512
Life expectancy,Estonia,Male,<1 year,Years,2016,73.47341071362133,74.42437574569911,72.56020115016247
Life expectancy,Estonia,Female,<1 year,Years,2016,81.9373679871567,82.84949401944135,81.1168878757418
Life expectancy,Estonia,Both,<1 year,Years,2016,77.93822260846494,78.60572824644574,77.29164869905458
Life expectancy,Latvia,Male,<1 year,Years,2016,70.07481557914794,70.8861473180782,69.23688968974942
Life expectancy,Latvia,Female,<1 year,Years,2016,79.61301391167206,80.42859202781321,78.7896343091024
Life expectancy,Latvia,Both,<1 year,Years,2016,75.02814233416247,75.61306955338658,74.37780317399036
Life expectancy,Lithuania,Male,<1 year,Years,2016,69.48508238375807,69.65352159569888,69.30992962786709
Life expectancy,Lithuania,Female,<1 year,Years,2016,80.02558273717473,80.24683671429477,79.79246721316727
Life expectancy,Lithuania,Both,<1 year,Years,2016,74.85678225403164,75.00576959125851,74.71072684485378
Life expectancy,Moldova,Male,<1 year,Years,2016,67.78529147886803,68.02866754015544,67.54533367990908
Life expectancy,Moldova,Female,<1 year,Years,2016,76.93499431212715,77.15249994722829,76.69481405719262
Life expectancy,Moldova,Both,<1 year,Years,2016,72.43506033546173,72.6469311998101,72.21319189649495
Life expectancy,Russian Federation,Male,<1 year,Years,2016,66.45579354128799,66.47860130638203,66.43254714694126
Life expectancy,Russian Federation,Female,<1 year,Years,2016,76.96858226717801,76.99686988406744,76.94155536971009
Life expectancy,Russian Federation,Both,<1 year,Years,2016,71.79402507578801,71.81252443131163,71.77569493424707
Life expectancy,Ukraine,Male,<1 year,Years,2016,63.5348215915573,63.576016249971296,63.49137299144692
Life expectancy,Ukraine,Female,<1 year,Years,2016,75.97602091454623,76.03341764101162,75.92165500035978
Life expectancy,Ukraine,Both,<1 year,Years,2016,69.6290594457928,69.66573435116136,69.5919863359549
Life expectancy,Albania,Male,<1 year,Years,1998,71.21738623079082,71.71214892305593,70.70217251773308
Life expectancy,Albania,Female,<1 year,Years,1998,78.03491463913991,78.5050623748487,77.51913329663464
Life expectancy,Albania,Both,<1 year,Years,1998,74.4490595279497,74.84434617215173,74.01905383641066
Life expectancy,Bosnia and Herzegovina,Male,<1 year,Years,1998,72.09426423279969,72.27640806927076,71.93520429864957
Life expectancy,Bosnia and Herzegovina,Female,<1 year,Years,1998,77.76870080064019,77.98365113026075,77.55017541541899
Life expectancy,Bosnia and Herzegovina,Both,<1 year,Years,1998,74.99158950946511,75.14399405498528,74.84643160320684
Life expectancy,Bulgaria,Male,<1 year,Years,1998,67.33436600175675,67.45547726463987,67.22511854041508
Life expectancy,Bulgaria,Female,<1 year,Years,1998,74.8440548594657,74.97714832402039,74.70475734856514
Life expectancy,Bulgaria,Both,<1 year,Years,1998,70.94313356619074,71.03485551015461,70.84503480161744
Life expectancy,Croatia,Male,<1 year,Years,1998,70.10249445691343,70.24226153167962,69.97312670756162
Life expectancy,Croatia,Female,<1 year,Years,1998,77.35245296617005,77.52999911939075,77.18164513654006
Life expectancy,Croatia,Both,<1 year,Years,1998,73.76643579274071,73.87607936798304,73.64899829040715
Life expectancy,Czech Republic,Male,<1 year,Years,1998,71.0939869358072,71.18863298121528,71.00223079600663
Life expectancy,Czech Republic,Female,<1 year,Years,1998,77.98828922787412,78.10307875506601,77.87399838185299
Life expectancy,Czech Republic,Both,<1 year,Years,1998,74.57318957877325,74.65304055977037,74.4960448464704
Life expectancy,Hungary,Male,<1 year,Years,1998,66.47832202204732,66.56710356183993,66.3986753190563
Life expectancy,Hungary,Female,<1 year,Years,1998,75.43717347720134,75.54770220582174,75.33253184192243
Life expectancy,Hungary,Both,<1 year,Years,1998,70.90150992630623,70.98372832831772,70.8289281261368
Life expectancy,Macedonia,Male,<1 year,Years,1998,70.73386053746853,70.91534526882326,70.5517878435263
Life expectancy,Macedonia,Female,<1 year,Years,1998,75.93906410101545,76.16779870520588,75.70018361913267
Life expectancy,Macedonia,Both,<1 year,Years,1998,73.23976729220158,73.39939618072415,73.08033650452191
Life expectancy,Montenegro,Male,<1 year,Years,1998,70.8899412393383,71.24149457198715,70.51293469719184
Life expectancy,Montenegro,Female,<1 year,Years,1998,76.68161327622171,76.9787985297424,76.39436138336434
Life expectancy,Montenegro,Both,<1 year,Years,1998,73.77846145662102,74.02331588088583,73.5261657224253
Life expectancy,Poland,Male,<1 year,Years,1998,68.90121615451251,68.95407737001571,68.84812192597374
Life expectancy,Poland,Female,<1 year,Years,1998,77.50269117593369,77.56563045313699,77.43287204931707
Life expectancy,Poland,Both,<1 year,Years,1998,73.1794514891643,73.22413184929256,73.13217948533213
Life expectancy,Romania,Male,<1 year,Years,1998,66.27647588416579,66.35026932593111,66.20276985717236
Life expectancy,Romania,Female,<1 year,Years,1998,73.70614744853141,73.79312901364948,73.61600406926159
Life expectancy,Romania,Both,<1 year,Years,1998,69.88345332428956,69.94312688425853,69.81979145036135
Life expectancy,Serbia,Male,<1 year,Years,1998,68.39748535904135,68.55598916061736,68.22600671035745
Life expectancy,Serbia,Female,<1 year,Years,1998,75.14835289302913,75.30576526898373,74.9768739778921
Life expectancy,Serbia,Both,<1 year,Years,1998,71.65454734047852,71.79201637153612,71.50107014026709
Life expectancy,Slovakia,Male,<1 year,Years,1998,68.58835034672957,68.70309131982813,68.47545388975513
Life expectancy,Slovakia,Female,<1 year,Years,1998,77.01106824558087,77.16582741831114,76.85972554556706
Life expectancy,Slovakia,Both,<1 year,Years,1998,72.7718106270935,72.87308820327902,72.68050962855598
Life expectancy,Slovenia,Male,<1 year,Years,1998,71.24741592904331,71.42230151406964,71.04682507818742
Life expectancy,Slovenia,Female,<1 year,Years,1998,79.10526175798721,79.35436543336716,78.84884964113681
Life expectancy,Slovenia,Both,<1 year,Years,1998,75.25570700206256,75.41483213714695,75.09727439090486
Life expectancy,Belarus,Male,<1 year,Years,1998,62.548424050400705,62.738723577362315,62.340804478763076
Life expectancy,Belarus,Female,<1 year,Years,1998,74.1934966055367,74.36865639171151,74.01673731957115
Life expectancy,Belarus,Both,<1 year,Years,1998,68.2526078668197,68.43448665782378,68.067198063541
Life expectancy,Estonia,Male,<1 year,Years,1998,64.04594991966232,64.24700748492128,63.845389605285355
Life expectancy,Estonia,Female,<1 year,Years,1998,75.61898851093122,75.87296454667388,75.37085122690745
Life expectancy,Estonia,Both,<1 year,Years,1998,69.8314829952226,70.00161248674777,69.66191291105199
Life expectancy,Latvia,Male,<1 year,Years,1998,63.86343714018086,64.02460800851225,63.69537085883303
Life expectancy,Latvia,Female,<1 year,Years,1998,74.90478825937987,75.10460126902704,74.72240392261125
Life expectancy,Latvia,Both,<1 year,Years,1998,69.44218754345174,69.57794478874891,69.30289226733588
Life expectancy,Lithuania,Male,<1 year,Years,1998,66.28804814878886,66.4300724616964,66.14311812259712
Life expectancy,Lithuania,Female,<1 year,Years,1998,76.96079767486901,77.12943999257416,76.7886384392642
Life expectancy,Lithuania,Both,<1 year,Years,1998,71.70746262315454,71.834944103038,71.58979928289833
Life expectancy,Moldova,Male,<1 year,Years,1998,64.6955249325801,64.95232559146011,64.42672138845401
Life expectancy,Moldova,Female,<1 year,Years,1998,72.35190061027512,72.56470933308674,72.13821496408326
Life expectancy,Moldova,Both,<1 year,Years,1998,68.58758233404761,68.80417603902032,68.3532694523289
Life expectancy,Russian Federation,Male,<1 year,Years,1998,61.570975466914184,61.594344231650076,61.54747478241821
Life expectancy,Russian Federation,Female,<1 year,Years,1998,73.44968863037978,73.47553086536426,73.42526413941879
Life expectancy,Russian Federation,Both,<1 year,Years,1998,67.42658342877459,67.44367261059732,67.40856242089626
Life expectancy,Ukraine,Male,<1 year,Years,1998,63.47579055096669,63.566399997165576,63.378515225507314
Life expectancy,Ukraine,Female,<1 year,Years,1998,74.10949970486338,74.21740992672831,74.01074192514545
Life expectancy,Ukraine,Both,<1 year,Years,1998,68.793269224673,68.86585105093744,68.71693214564432
Life expectancy,Andorra,Male,<1 year,Years,1998,77.84305096320514,78.77344536885431,76.7465691885064
Life expectancy,Andorra,Female,<1 year,Years,1998,84.12512615467645,85.71391581787792,82.27087691244968
